id,primary_subfield,all_subfields,label,all_subfields_numeric
102544,physics.class-ph,physics.class-ph,47,47
102545,physics.class-ph,physics.class-ph,47,47
102546,physics.class-ph,physics.class-ph,47,47
102547,physics.class-ph,physics.class-ph cond-mat.other,47,47 27
102548,physics.class-ph,physics.class-ph,47,47
102549,physics.class-ph,physics.class-ph,47,47
102550,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
102553,physics.class-ph,physics.class-ph,47,47
102554,physics.class-ph,physics.class-ph,47,47
102556,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102557,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102558,physics.class-ph,physics.class-ph cond-mat.other,47,47 27
102559,physics.class-ph,physics.class-ph,47,47
102560,physics.class-ph,physics.class-ph,47,47
102561,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
102562,physics.class-ph,physics.class-ph physics.optics,47,47 39
102563,physics.class-ph,physics.class-ph,47,47
102564,physics.class-ph,physics.class-ph math.OC,47,47 108
102565,physics.class-ph,physics.class-ph,47,47
102568,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
102570,physics.class-ph,physics.class-ph,47,47
102572,physics.class-ph,physics.class-ph,47,47
102573,physics.class-ph,physics.class-ph,47,47
102574,physics.class-ph,physics.class-ph physics.ao-ph physics.comp-ph physics.flu-dyn physics.geo-ph,47,47 64 139 122 33
102575,physics.class-ph,physics.class-ph physics.ins-det,47,47 101
102578,physics.class-ph,physics.class-ph,47,47
102582,physics.class-ph,physics.class-ph,47,47
102583,physics.class-ph,physics.class-ph,47,47
102584,physics.class-ph,physics.class-ph,47,47
102585,physics.class-ph,physics.class-ph,47,47
102586,physics.class-ph,physics.class-ph nlin.SI,47,47 17
102588,physics.class-ph,physics.class-ph physics.optics,47,47 39
102589,physics.class-ph,physics.class-ph gr-qc,47,47 138
102590,physics.class-ph,physics.class-ph,47,47
102591,physics.class-ph,physics.class-ph,47,47
102592,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
102593,physics.class-ph,physics.class-ph,47,47
102594,physics.class-ph,physics.class-ph cond-mat.mes-hall physics.optics,47,47 86 39
102595,physics.class-ph,physics.class-ph physics.med-ph,47,47 19
102596,physics.class-ph,physics.class-ph,47,47
102599,physics.class-ph,physics.class-ph,47,47
102600,physics.class-ph,physics.class-ph,47,47
102601,physics.class-ph,physics.class-ph,47,47
102603,physics.class-ph,physics.class-ph physics.ao-ph physics.geo-ph,47,47 64 33
102604,physics.class-ph,physics.class-ph,47,47
102605,physics.class-ph,physics.class-ph,47,47
102609,physics.class-ph,physics.class-ph,47,47
102610,physics.class-ph,physics.class-ph,47,47
102613,physics.class-ph,physics.class-ph physics.acc-ph,47,47 16
102614,physics.class-ph,physics.class-ph,47,47
102616,physics.class-ph,physics.class-ph,47,47
102619,physics.class-ph,physics.class-ph,47,47
102620,physics.class-ph,physics.class-ph nlin.PS nlin.SI,47,47 142 17
102621,physics.class-ph,physics.class-ph gr-qc,47,47 138
102622,physics.class-ph,physics.class-ph,47,47
102623,physics.class-ph,physics.class-ph,47,47
102624,physics.class-ph,physics.class-ph physics.geo-ph physics.ins-det,47,47 33 101
102626,physics.class-ph,physics.class-ph,47,47
102627,physics.class-ph,physics.class-ph,47,47
102628,physics.class-ph,physics.class-ph,47,47
102630,physics.class-ph,physics.class-ph,47,47
102632,physics.class-ph,physics.class-ph,47,47
102633,physics.class-ph,physics.class-ph,47,47
102636,physics.class-ph,physics.class-ph physics.geo-ph,47,47 33
102637,physics.class-ph,physics.class-ph,47,47
102638,physics.class-ph,physics.class-ph physics.gen-ph,47,47 147
102639,physics.class-ph,physics.class-ph,47,47
102640,physics.class-ph,physics.class-ph cond-mat.stat-mech quant-ph,47,47 37 146
102641,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
102643,physics.class-ph,physics.class-ph,47,47
102644,physics.class-ph,physics.class-ph,47,47
102645,physics.class-ph,physics.class-ph cond-mat.mtrl-sci nlin.PS,47,47 23 142
102647,physics.class-ph,physics.class-ph,47,47
102648,physics.class-ph,physics.class-ph,47,47
102649,physics.class-ph,physics.class-ph,47,47
102652,physics.class-ph,physics.class-ph,47,47
102653,physics.class-ph,physics.class-ph physics.optics,47,47 39
102655,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102656,physics.class-ph,physics.class-ph math.DS,47,47 106
102658,physics.class-ph,physics.class-ph,47,47
102659,physics.class-ph,physics.class-ph,47,47
102661,physics.class-ph,physics.class-ph,47,47
102662,physics.class-ph,physics.class-ph,47,47
102663,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
102664,physics.class-ph,physics.class-ph,47,47
102665,physics.class-ph,physics.class-ph,47,47
102666,physics.class-ph,physics.class-ph,47,47
102668,physics.class-ph,physics.class-ph,47,47
102672,physics.class-ph,physics.class-ph,47,47
102673,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
102675,physics.class-ph,physics.class-ph,47,47
102676,physics.class-ph,physics.class-ph,47,47
102677,physics.class-ph,physics.class-ph physics.optics,47,47 39
102678,physics.class-ph,physics.class-ph gr-qc math.DG,47,47 138 80
102680,physics.class-ph,physics.class-ph math.DS,47,47 106
102683,physics.class-ph,physics.class-ph cond-mat.other quant-ph,47,47 27 146
102684,physics.class-ph,physics.class-ph,47,47
102686,physics.class-ph,physics.class-ph,47,47
102690,physics.class-ph,physics.class-ph hep-ph hep-th,47,47 135 53
102691,physics.class-ph,physics.class-ph cond-mat.stat-mech,47,47 37
102692,physics.class-ph,physics.class-ph,47,47
102693,physics.class-ph,physics.class-ph,47,47
102695,physics.class-ph,physics.class-ph gr-qc physics.optics,47,47 138 39
102696,physics.class-ph,physics.class-ph physics.optics,47,47 39
102697,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
102699,physics.class-ph,physics.class-ph hep-ph physics.comp-ph,47,47 135 139
102701,physics.class-ph,physics.class-ph math.NA,47,47 24
102702,physics.class-ph,physics.class-ph,47,47
102703,physics.class-ph,physics.class-ph,47,47
102704,physics.class-ph,physics.class-ph,47,47
102707,physics.class-ph,physics.class-ph,47,47
102708,physics.class-ph,physics.class-ph cond-mat.stat-mech math.AP q-bio.SC,47,47 37 56 31
102709,physics.class-ph,physics.class-ph,47,47
102710,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102711,physics.class-ph,physics.class-ph,47,47
102712,physics.class-ph,physics.class-ph physics.comp-ph,47,47 139
102714,physics.class-ph,physics.class-ph,47,47
102716,physics.class-ph,physics.class-ph,47,47
102718,physics.class-ph,physics.class-ph,47,47
102719,physics.class-ph,physics.class-ph,47,47
102720,physics.class-ph,physics.class-ph,47,47
102721,physics.class-ph,physics.class-ph,47,47
102722,physics.class-ph,physics.class-ph physics.ed-ph,47,47 55
102723,physics.class-ph,physics.class-ph math.NA,47,47 24
102725,physics.class-ph,physics.class-ph,47,47
102728,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
102730,physics.class-ph,physics.class-ph,47,47
102732,physics.class-ph,physics.class-ph math-ph math.MP math.NA,47,47 66 24
102733,physics.class-ph,physics.class-ph cond-mat.mtrl-sci cond-mat.soft,47,47 23 125
102734,physics.class-ph,physics.class-ph math-ph math.AP math.MP,47,47 66 56
102735,physics.class-ph,physics.class-ph,47,47
102736,physics.class-ph,physics.class-ph,47,47
102737,physics.class-ph,physics.class-ph,47,47
102738,physics.class-ph,physics.class-ph,47,47
102739,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102740,physics.class-ph,physics.class-ph,47,47
102741,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
102743,physics.class-ph,physics.class-ph physics.atm-clus,47,47 36
102744,physics.class-ph,physics.class-ph,47,47
102745,physics.class-ph,physics.class-ph,47,47
102746,physics.class-ph,physics.class-ph,47,47
102748,physics.class-ph,physics.class-ph,47,47
102751,physics.class-ph,physics.class-ph cond-mat.stat-mech,47,47 37
102752,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
102756,physics.class-ph,physics.class-ph nlin.CD,47,47 5
102757,physics.class-ph,physics.class-ph hep-th math-ph math.MP,47,47 53 66
102758,physics.class-ph,physics.class-ph gr-qc physics.pop-ph,47,47 138 15
102759,physics.class-ph,physics.class-ph,47,47
102760,physics.class-ph,physics.class-ph,47,47
102761,physics.class-ph,physics.class-ph,47,47
102762,physics.class-ph,physics.class-ph,47,47
102764,physics.class-ph,physics.class-ph hep-th,47,47 53
102766,physics.class-ph,physics.class-ph,47,47
102768,physics.class-ph,physics.class-ph,47,47
102769,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
102770,physics.class-ph,physics.class-ph,47,47
102772,physics.class-ph,physics.class-ph,47,47
102773,physics.class-ph,physics.class-ph,47,47
102774,physics.class-ph,physics.class-ph,47,47
102775,physics.class-ph,physics.class-ph,47,47
102776,physics.class-ph,physics.class-ph math-ph math.MP physics.flu-dyn physics.space-ph,47,47 66 122 18
102777,physics.class-ph,physics.class-ph,47,47
102779,physics.class-ph,physics.class-ph,47,47
102780,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
102782,physics.class-ph,physics.class-ph physics.comp-ph stat.AP,47,47 139 103
102783,physics.class-ph,physics.class-ph,47,47
102786,physics.class-ph,physics.class-ph,47,47
102787,physics.class-ph,physics.class-ph,47,47
102789,physics.class-ph,physics.class-ph,47,47
102791,physics.class-ph,physics.class-ph,47,47
102792,physics.class-ph,physics.class-ph physics.optics,47,47 39
102793,physics.class-ph,physics.class-ph,47,47
102794,physics.class-ph,physics.class-ph,47,47
102795,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
102797,physics.class-ph,physics.class-ph,47,47
102798,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102800,physics.class-ph,physics.class-ph,47,47
102801,physics.class-ph,physics.class-ph cond-mat.mes-hall,47,47 86
102802,physics.class-ph,physics.class-ph,47,47
102804,physics.class-ph,physics.class-ph,47,47
102808,physics.class-ph,physics.class-ph,47,47
102809,physics.class-ph,physics.class-ph,47,47
102812,physics.class-ph,physics.class-ph,47,47
102813,physics.class-ph,physics.class-ph nlin.PS nlin.SI physics.comp-ph physics.flu-dyn,47,47 142 17 139 122
102814,physics.class-ph,physics.class-ph,47,47
102815,physics.class-ph,physics.class-ph math-ph math.MP physics.flu-dyn,47,47 66 122
102816,physics.class-ph,physics.class-ph,47,47
102817,physics.class-ph,physics.class-ph,47,47
102818,physics.class-ph,physics.class-ph,47,47
102819,physics.class-ph,physics.class-ph physics.geo-ph,47,47 33
102820,physics.class-ph,physics.class-ph cond-mat.mes-hall nlin.AO,47,47 86 76
102821,physics.class-ph,physics.class-ph,47,47
102822,physics.class-ph,physics.class-ph cond-mat.other,47,47 27
102824,physics.class-ph,physics.class-ph hep-ph physics.gen-ph,47,47 135 147
102825,physics.class-ph,physics.class-ph quant-ph,47,47 146
102828,physics.class-ph,physics.class-ph,47,47
102829,physics.class-ph,physics.class-ph,47,47
102830,physics.class-ph,physics.class-ph,47,47
102831,physics.class-ph,physics.class-ph,47,47
102832,physics.class-ph,physics.class-ph,47,47
102834,physics.class-ph,physics.class-ph,47,47
102835,physics.class-ph,physics.class-ph,47,47
102836,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
102837,physics.class-ph,physics.class-ph,47,47
102839,physics.class-ph,physics.class-ph cond-mat.other,47,47 27
102840,physics.class-ph,physics.class-ph,47,47
102841,physics.class-ph,physics.class-ph,47,47
102842,physics.class-ph,physics.class-ph,47,47
102843,physics.class-ph,physics.class-ph math.LO,47,47 79
102844,physics.class-ph,physics.class-ph,47,47
102845,physics.class-ph,physics.class-ph,47,47
102846,physics.class-ph,physics.class-ph,47,47
102848,physics.class-ph,physics.class-ph,47,47
102849,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
102852,physics.class-ph,physics.class-ph,47,47
102853,physics.class-ph,physics.class-ph,47,47
102856,physics.class-ph,physics.class-ph,47,47
102857,physics.class-ph,physics.class-ph,47,47
102859,physics.class-ph,physics.class-ph,47,47
102860,physics.class-ph,physics.class-ph cs.IT math.IT,47,47 8
102861,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102865,physics.class-ph,physics.class-ph,47,47
102866,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
102867,physics.class-ph,physics.class-ph,47,47
102868,physics.class-ph,physics.class-ph cond-mat.stat-mech,47,47 37
102870,physics.class-ph,physics.class-ph math.DS,47,47 106
102872,physics.class-ph,physics.class-ph,47,47
102873,physics.class-ph,physics.class-ph,47,47
102876,physics.class-ph,physics.class-ph quant-ph,47,47 146
102877,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102878,physics.class-ph,physics.class-ph,47,47
102879,physics.class-ph,physics.class-ph math.NA,47,47 24
102880,physics.class-ph,physics.class-ph physics.optics,47,47 39
102881,physics.class-ph,physics.class-ph gr-qc hep-th,47,47 138 53
102882,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
102883,physics.class-ph,physics.class-ph eess.SP physics.app-ph,47,47 134 137
102885,physics.class-ph,physics.class-ph,47,47
102887,physics.class-ph,physics.class-ph physics.optics,47,47 39
102888,physics.class-ph,physics.class-ph,47,47
102889,physics.class-ph,physics.class-ph,47,47
102890,physics.class-ph,physics.class-ph math.SP,47,47 130
102891,physics.class-ph,physics.class-ph physics.acc-ph,47,47 16
102892,physics.class-ph,physics.class-ph,47,47
102893,physics.class-ph,physics.class-ph,47,47
102895,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
102897,physics.class-ph,physics.class-ph physics.ed-ph,47,47 55
102900,physics.class-ph,physics.class-ph,47,47
102901,physics.class-ph,physics.class-ph physics.optics,47,47 39
102902,physics.class-ph,physics.class-ph math.AP physics.optics,47,47 56 39
102903,physics.class-ph,physics.class-ph,47,47
102904,physics.class-ph,physics.class-ph,47,47
102905,physics.class-ph,physics.class-ph gr-qc physics.hist-ph,47,47 138 48
102906,physics.class-ph,physics.class-ph,47,47
102907,physics.class-ph,physics.class-ph,47,47
102908,physics.class-ph,physics.class-ph physics.optics,47,47 39
102909,physics.class-ph,physics.class-ph nlin.SI,47,47 17
102910,physics.class-ph,physics.class-ph physics.optics,47,47 39
102913,physics.class-ph,physics.class-ph,47,47
102914,physics.class-ph,physics.class-ph,47,47
102915,physics.class-ph,physics.class-ph,47,47
102917,physics.class-ph,physics.class-ph,47,47
102918,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102920,physics.class-ph,physics.class-ph cond-mat.mtrl-sci math-ph math.MP,47,47 23 66
102922,physics.class-ph,physics.class-ph,47,47
102923,physics.class-ph,physics.class-ph,47,47
102924,physics.class-ph,physics.class-ph,47,47
102925,physics.class-ph,physics.class-ph astro-ph.SR,47,47 20
102926,physics.class-ph,physics.class-ph physics.optics,47,47 39
102928,physics.class-ph,physics.class-ph cond-mat.mes-hall,47,47 86
102929,physics.class-ph,physics.class-ph,47,47
102932,physics.class-ph,physics.class-ph,47,47
102933,physics.class-ph,physics.class-ph,47,47
102934,physics.class-ph,physics.class-ph physics.data-an physics.geo-ph,47,47 133 33
102935,physics.class-ph,physics.class-ph,47,47
102936,physics.class-ph,physics.class-ph cond-mat.other quant-ph,47,47 27 146
102937,physics.class-ph,physics.class-ph,47,47
102938,physics.class-ph,physics.class-ph,47,47
102940,physics.class-ph,physics.class-ph,47,47
102944,physics.class-ph,physics.class-ph,47,47
102945,physics.class-ph,physics.class-ph,47,47
102947,physics.class-ph,physics.class-ph,47,47
102948,physics.class-ph,physics.class-ph,47,47
102950,physics.class-ph,physics.class-ph,47,47
102953,physics.class-ph,physics.class-ph,47,47
102954,physics.class-ph,physics.class-ph,47,47
102955,physics.class-ph,physics.class-ph,47,47
102956,physics.class-ph,physics.class-ph,47,47
102957,physics.class-ph,physics.class-ph,47,47
102960,physics.class-ph,physics.class-ph,47,47
102961,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
102962,physics.class-ph,physics.class-ph,47,47
102963,physics.class-ph,physics.class-ph,47,47
102964,physics.class-ph,physics.class-ph,47,47
102965,physics.class-ph,physics.class-ph gr-qc hep-th,47,47 138 53
102969,physics.class-ph,physics.class-ph,47,47
102971,physics.class-ph,physics.class-ph gr-qc physics.optics,47,47 138 39
102972,physics.class-ph,physics.class-ph,47,47
102973,physics.class-ph,physics.class-ph cond-mat.other gr-qc,47,47 27 138
102975,physics.class-ph,physics.class-ph,47,47
102976,physics.class-ph,physics.class-ph gr-qc physics.optics,47,47 138 39
102979,physics.class-ph,physics.class-ph physics.optics,47,47 39
102981,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
102984,physics.class-ph,physics.class-ph gr-qc,47,47 138
102986,physics.class-ph,physics.class-ph,47,47
102987,physics.class-ph,physics.class-ph gr-qc,47,47 138
102990,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
102991,physics.class-ph,physics.class-ph,47,47
102993,physics.class-ph,physics.class-ph physics.soc-ph,47,47 104
102994,physics.class-ph,physics.class-ph math.DS nlin.SI,47,47 106 17
102995,physics.class-ph,physics.class-ph,47,47
102997,physics.class-ph,physics.class-ph,47,47
102999,physics.class-ph,physics.class-ph,47,47
103001,physics.class-ph,physics.class-ph cond-mat.mtrl-sci cond-mat.stat-mech,47,47 23 37
103003,physics.class-ph,physics.class-ph,47,47
103004,physics.class-ph,physics.class-ph gr-qc hep-th,47,47 138 53
103005,physics.class-ph,physics.class-ph,47,47
103006,physics.class-ph,physics.class-ph cond-mat.mes-hall physics.optics,47,47 86 39
103007,physics.class-ph,physics.class-ph,47,47
103009,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
103011,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
103013,physics.class-ph,physics.class-ph,47,47
103016,physics.class-ph,physics.class-ph,47,47
103018,physics.class-ph,physics.class-ph,47,47
103019,physics.class-ph,physics.class-ph,47,47
103022,physics.class-ph,physics.class-ph,47,47
103024,physics.class-ph,physics.class-ph,47,47
103025,physics.class-ph,physics.class-ph gr-qc,47,47 138
103028,physics.class-ph,physics.class-ph hep-th,47,47 53
103029,physics.class-ph,physics.class-ph,47,47
103030,physics.class-ph,physics.class-ph,47,47
103031,physics.class-ph,physics.class-ph,47,47
103032,physics.class-ph,physics.class-ph,47,47
103033,physics.class-ph,physics.class-ph,47,47
103034,physics.class-ph,physics.class-ph math.AP,47,47 56
103035,physics.class-ph,physics.class-ph,47,47
103036,physics.class-ph,physics.class-ph,47,47
103038,physics.class-ph,physics.class-ph,47,47
103039,physics.class-ph,physics.class-ph,47,47
103042,physics.class-ph,physics.class-ph gr-qc hep-th,47,47 138 53
103044,physics.class-ph,physics.class-ph,47,47
103045,physics.class-ph,physics.class-ph,47,47
103047,physics.class-ph,physics.class-ph,47,47
103048,physics.class-ph,physics.class-ph cond-mat.other,47,47 27
103049,physics.class-ph,physics.class-ph,47,47
103050,physics.class-ph,physics.class-ph cond-mat.mtrl-sci physics.app-ph,47,47 23 137
103053,physics.class-ph,physics.class-ph math-ph math.MP quant-ph,47,47 66 146
103055,physics.class-ph,physics.class-ph,47,47
103057,physics.class-ph,physics.class-ph,47,47
103058,physics.class-ph,physics.class-ph,47,47
103061,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
103062,physics.class-ph,physics.class-ph,47,47
103063,physics.class-ph,physics.class-ph,47,47
103064,physics.class-ph,physics.class-ph,47,47
103068,physics.class-ph,physics.class-ph,47,47
103069,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
103070,physics.class-ph,physics.class-ph,47,47
103073,physics.class-ph,physics.class-ph,47,47
103074,physics.class-ph,physics.class-ph,47,47
103075,physics.class-ph,physics.class-ph,47,47
103076,physics.class-ph,physics.class-ph,47,47
103077,physics.class-ph,physics.class-ph,47,47
103078,physics.class-ph,physics.class-ph,47,47
103079,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
103080,physics.class-ph,physics.class-ph,47,47
103083,physics.class-ph,physics.class-ph cond-mat.mes-hall physics.optics,47,47 86 39
103085,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
103086,physics.class-ph,physics.class-ph,47,47
103087,physics.class-ph,physics.class-ph,47,47
103088,physics.class-ph,physics.class-ph,47,47
103089,physics.class-ph,physics.class-ph astro-ph.EP physics.geo-ph,47,47 85 33
103090,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
103092,physics.class-ph,physics.class-ph astro-ph.SR math-ph math.MP nlin.SI,47,47 20 66 17
103093,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
103094,physics.class-ph,physics.class-ph,47,47
103095,physics.class-ph,physics.class-ph math-ph math.MP nlin.CD,47,47 66 5
103096,physics.class-ph,physics.class-ph,47,47
103098,physics.class-ph,physics.class-ph,47,47
103099,physics.class-ph,physics.class-ph,47,47
103100,physics.class-ph,physics.class-ph,47,47
103102,physics.class-ph,physics.class-ph,47,47
103105,physics.class-ph,physics.class-ph,47,47
103106,physics.class-ph,physics.class-ph,47,47
103107,physics.class-ph,physics.class-ph,47,47
103108,physics.class-ph,physics.class-ph,47,47
103109,physics.class-ph,physics.class-ph physics.comp-ph,47,47 139
103111,physics.class-ph,physics.class-ph cond-mat.mes-hall,47,47 86
103112,physics.class-ph,physics.class-ph,47,47
103113,physics.class-ph,physics.class-ph math-ph math.MP nlin.CD nlin.SI,47,47 66 5 17
103114,physics.class-ph,physics.class-ph,47,47
103116,physics.class-ph,physics.class-ph,47,47
103118,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
103120,physics.class-ph,physics.class-ph,47,47
103121,physics.class-ph,physics.class-ph,47,47
103122,physics.class-ph,physics.class-ph,47,47
103123,physics.class-ph,physics.class-ph cond-mat.mtrl-sci math-ph math.MP,47,47 23 66
103124,physics.class-ph,physics.class-ph physics.optics,47,47 39
103127,physics.class-ph,physics.class-ph cond-mat.other physics.acc-ph,47,47 27 16
103129,physics.class-ph,physics.class-ph physics.pop-ph,47,47 15
103131,physics.class-ph,physics.class-ph,47,47
103133,physics.class-ph,physics.class-ph hep-th physics.hist-ph,47,47 53 48
103134,physics.class-ph,physics.class-ph math.AG math.AP math.CA nlin.SI,47,47 93 56 149 17
103135,physics.class-ph,physics.class-ph,47,47
103136,physics.class-ph,physics.class-ph,47,47
103137,physics.class-ph,physics.class-ph,47,47
103138,physics.class-ph,physics.class-ph,47,47
103139,physics.class-ph,physics.class-ph,47,47
103140,physics.class-ph,physics.class-ph,47,47
103143,physics.class-ph,physics.class-ph,47,47
103144,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
103145,physics.class-ph,physics.class-ph,47,47
103146,physics.class-ph,physics.class-ph,47,47
103147,physics.class-ph,physics.class-ph,47,47
103148,physics.class-ph,physics.class-ph,47,47
103149,physics.class-ph,physics.class-ph gr-qc,47,47 138
103152,physics.class-ph,physics.class-ph,47,47
103154,physics.class-ph,physics.class-ph,47,47
103155,physics.class-ph,physics.class-ph physics.comp-ph physics.optics,47,47 139 39
103156,physics.class-ph,physics.class-ph cond-mat.mes-hall cond-mat.other nlin.CD,47,47 86 27 5
103158,physics.class-ph,physics.class-ph,47,47
103160,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
103161,physics.class-ph,physics.class-ph,47,47
103162,physics.class-ph,physics.class-ph astro-ph.GA gr-qc,47,47 44 138
103163,physics.class-ph,physics.class-ph,47,47
103165,physics.class-ph,physics.class-ph quant-ph,47,47 146
103167,physics.class-ph,physics.class-ph physics.ed-ph,47,47 55
103168,physics.class-ph,physics.class-ph,47,47
103169,physics.class-ph,physics.class-ph physics.ed-ph,47,47 55
103171,physics.class-ph,physics.class-ph gr-qc,47,47 138
103173,physics.class-ph,physics.class-ph,47,47
103174,physics.class-ph,physics.class-ph gr-qc physics.hist-ph,47,47 138 48
103176,physics.class-ph,physics.class-ph,47,47
103178,physics.class-ph,physics.class-ph,47,47
103179,physics.class-ph,physics.class-ph,47,47
103180,physics.class-ph,physics.class-ph,47,47
103184,physics.class-ph,physics.class-ph physics.flu-dyn,47,47 122
103186,physics.class-ph,physics.class-ph,47,47
103187,physics.class-ph,physics.class-ph,47,47
103188,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
103190,physics.class-ph,physics.class-ph,47,47
103191,physics.class-ph,physics.class-ph nlin.PS,47,47 142
103193,physics.class-ph,physics.class-ph,47,47
103194,physics.class-ph,physics.class-ph,47,47
103195,physics.class-ph,physics.class-ph cond-mat.mes-hall,47,47 86
103197,physics.class-ph,physics.class-ph,47,47
103199,physics.class-ph,physics.class-ph,47,47
103200,physics.class-ph,physics.class-ph,47,47
103202,physics.class-ph,physics.class-ph,47,47
103203,physics.class-ph,physics.class-ph,47,47
103204,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
103209,physics.class-ph,physics.class-ph cond-mat.mtrl-sci,47,47 23
103210,physics.class-ph,physics.class-ph,47,47
103213,physics.class-ph,physics.class-ph cond-mat.mes-hall math-ph math.MP,47,47 86 66
103216,physics.class-ph,physics.class-ph math-ph math.MP,47,47 66
103217,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
103219,physics.class-ph,physics.class-ph,47,47
103220,physics.class-ph,physics.class-ph nucl-ex nucl-th physics.pop-ph,47,47 107 140 15
103221,physics.class-ph,physics.class-ph,47,47
103223,physics.class-ph,physics.class-ph gr-qc,47,47 138
103224,physics.class-ph,physics.class-ph math-ph math.MP math.NA physics.comp-ph,47,47 66 24 139
103226,physics.class-ph,physics.class-ph,47,47
103227,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
103228,physics.class-ph,physics.class-ph,47,47
103230,physics.class-ph,physics.class-ph,47,47
103231,physics.class-ph,physics.class-ph,47,47
103232,physics.class-ph,physics.class-ph,47,47
103233,physics.class-ph,physics.class-ph math.DS,47,47 106
103235,physics.class-ph,physics.class-ph,47,47
103237,physics.class-ph,physics.class-ph,47,47
103238,physics.class-ph,physics.class-ph,47,47
103239,physics.class-ph,physics.class-ph cond-mat.stat-mech math-ph math.MP,47,47 37 66
103241,physics.class-ph,physics.class-ph,47,47
103242,physics.class-ph,physics.class-ph,47,47
103243,physics.class-ph,physics.class-ph,47,47
103245,physics.class-ph,physics.class-ph,47,47
103246,physics.class-ph,physics.class-ph,47,47
103247,physics.class-ph,physics.class-ph physics.optics,47,47 39
103251,physics.class-ph,physics.class-ph physics.ed-ph,47,47 55
103252,physics.class-ph,physics.class-ph,47,47
103254,physics.class-ph,physics.class-ph cond-mat.soft,47,47 125
103255,physics.class-ph,physics.class-ph gr-qc,47,47 138
103257,physics.class-ph,physics.class-ph,47,47
103258,physics.class-ph,physics.class-ph,47,47
103260,physics.class-ph,physics.class-ph,47,47
103262,physics.class-ph,physics.class-ph physics.app-ph,47,47 137
103264,physics.class-ph,physics.class-ph,47,47
103267,physics.class-ph,physics.class-ph,47,47
103269,physics.class-ph,physics.class-ph,47,47
103271,physics.class-ph,physics.class-ph,47,47
103272,physics.class-ph,physics.class-ph,47,47
103273,astro-ph.GA,astro-ph.GA,44,44
103274,astro-ph.GA,astro-ph.GA,44,44
103275,astro-ph.GA,astro-ph.GA,44,44
103276,astro-ph.GA,astro-ph.GA,44,44
103277,astro-ph.GA,astro-ph.GA,44,44
103279,astro-ph.GA,astro-ph.GA,44,44
103280,astro-ph.GA,astro-ph.GA astro-ph.HE,44,44 94
103281,astro-ph.GA,astro-ph.GA,44,44
103282,astro-ph.GA,astro-ph.GA,44,44
103283,astro-ph.GA,astro-ph.GA,44,44
103284,astro-ph.GA,astro-ph.GA,44,44
103285,astro-ph.GA,astro-ph.GA,44,44
103286,astro-ph.GA,astro-ph.GA,44,44
103287,astro-ph.GA,astro-ph.GA,44,44
